"853","24","01","GUELMA","قالمة","2","0",\N,\N
"854","24","02","NECHMEYA","نشماية","2","0",\N,\N
"855","24","03","BOUATI MAHMOUD","بوعاطي محمود","2","0",\N,\N
"856","24","04","OUED ZENATI","وادي زناتي","2","0",\N,\N
"857","24","05","TAMLOUKA","تاملوكة","2","0",\N,\N
"858","24","06","OUED FRAGHA","وادي فراغة","2","0",\N,\N
"859","24","07","AIN SANDEL","عين صاندل","2","0",\N,\N
"860","24","08","RAS EL AGBA","راس العقبة","2","0",\N,\N
"861","24","09","DAHOURA","الدھوارة","2","0",\N,\N
"862","24","10","BELKHIR","بلخير","2","0",\N,\N
"863","24","11","BENDJARAH","بن جراح","2","0",\N,\N
"864","24","12","BOUHAMDANE","بوحمدان","2","0",\N,\N
"865","24","13","AIN MAKHLOUF","عين مخلوف","2","0",\N,\N
"866","24","14","AIN BEN BEIDA","عين بن بيضاء","2","0",\N,\N
"867","24","15","KHEZARAS","خزارة","2","0",\N,\N
"868","24","16","BENI MEZLINE","بنى مزلين","2","0",\N,\N
"869","24","17","BOUHACHANA","بوحشانة","2","0",\N,\N
"870","24","18","GUELAAT BOU SBAA","قلعة بوسبع","2","0",\N,\N
"871","24","19","HAMMAM DEBAGH","حمام المسخوطين","2","0",\N,\N
"872","24","20","EL FEDJOUDJ","الفجوج","2","0",\N,\N
"873","24","21","BORDJ SABAT","برج صباط","2","0",\N,\N
"874","24","22","HAMMAM N'BAIL","حمام النبايل","2","0",\N,\N
"875","24","23","AIN LARBI","عين العربى","2","0",\N,\N
"876","24","24","MEDJEZ AMAR","مجاز عمار","2","0",\N,\N
"877","24","25","BOUCHEGOUF","بوشقوف","2","0",\N,\N
"878","24","26","HELIOPOLIS","ھيليوبوليس","2","0",\N,\N
"879","24","27","AIN HESSANIA","عين الحساينية","2","0",\N,\N
"880","24","28","ROKNIA","الركنية","2","0",\N,\N
"881","24","29","SELLAOUA ANOUNA","سلاوة عنونة","2","0",\N,\N
"882","24","30","MEDJEZ SFA","مجاز الصفاء","2","0",\N,\N
"883","24","31","BOUMAHRA AHMED","بومھرة أحمد","2","0",\N,\N
"884","24","32","AIN REGADA","عين رقادة","2","0",\N,\N
"885","24","33","OUED CHEHAM","وادى الشحم","2","0",\N,\N
"886","24","34","DJEBALA KHEMISSI","جبالة الخميسى","2","0",\N,\N
"887","25","01","CONSTANTINE","قسنطينة","2","0",\N,\N
"888","25","02","HAMMA BOUZIANE","حامة بوزيان","2","0",\N,\N
"889","25","03","IBN BADIS","الھرية","2","0",\N,\N
"890","25","04","ZIGHOUT YOUCEF","زيغود يوسف","2","0",\N,\N
"891","25","05","DIDOUCHE MOURAD","ديدوش مراد","2","0",\N,\N
"892","25","06","EL KHROUB","الخروب","2","0",\N,\N
"893","25","07","AIN ABID","عين عبيد","2","0",\N,\N
"894","25","08","BENI HAMIDEN","بنى حميدان","2","0",\N,\N
"895","25","09","OULED RAHMOUNE","أولاد رحمون","2","0",\N,\N
"896","25","10","AIN SMARA","عين سمارة","2","0",\N,\N
"897","25","11","MESSAOUD BOUJERIOU","مسعود بوجريوة","2","0",\N,\N
"898","25","12","IBN ZIAD","ابن زياد","2","0",\N,\N
"899","26","01","MEDEA","المدية","3","0",\N,\N
"900","26","02","OUZERA","وزرة","2","0",\N,\N
"901","26","03","OULED MAAREF","أولاد معرف","2","0",\N,\N
"902","26","04","AIN BOUCIF","عين بوسيف","1","0",\N,\N
"903","26","05","AISSAOUIA","العيساوية","2","0",\N,\N
"904","26","06","OULED DEIDE","اولاد دايد","2","0",\N,\N
"905","26","07","EL OMARIA","العمرية","2","0",\N,\N
"906","26","08","DERRAG","دراق","2","0",\N,\N
"907","26","09","EL GUELB EL KEBIR","القلب الكبير","2","0",\N,\N
"908","26","10","BOU AICHE","بوعيش","1","0",\N,\N
"909","26","11","MEZERANA","مزغنة","2","0",\N,\N
"910","26","12","OULED BRAHIM","أولاد ابراھيم","2","0",\N,\N
"911","26","13","TIZI MAHDI","دميات","2","0",\N,\N
"912","26","14","SIDI ZIANE","سيدي زيان","2","0",\N,\N
"913","26","15","TAMESGUIDA","تامسقيدة","3","0",\N,\N
"914","26","16","EL HAMDANIA","الحمدانية","3","0",\N,\N
"915","26","17","KEF LAKHDAR","الكاف الاخضر","2","0",\N,\N
"916","26","18","CHELLALET ADHAOURA","شلالة العذاورة","2","0",\N,\N
"917","26","19","BOUSKENE","بوسكن","2","0",\N,\N
"918","26","20","REBAIA","الربعية","2","0",\N,\N
"919","26","21","BOUCHRAHIL","بوشراحيل","2","0",\N,\N
"920","26","22","OULED HELLAL","أولاد ھلال","2","0",\N,\N
"921","26","23","TAFRAOUT","تفراوت","2","0",\N,\N
"922","26","24","BAATA","بعطة","2","0",\N,\N
"923","26","25","BOGHAR","بوغار","2","0",\N,\N
"924","26","26","SIDI NAAMANE","سيدي النعمان","2","0",\N,\N
"925","26","27","OULED BOUACHRA","أولاد بوعشرة","2","0",\N,\N
"926","26","28","SIDI ZAHAR","سيدي زھار","2","0",\N,\N
"927","26","29","OUED HARBIL","وادى حربيل","2","0",\N,\N
"928","26","30","BENCHICAO","بن شكاو","2","0",\N,\N
"929","26","31","SIDI DAMED","سيدى دامد","1","0",\N,\N
"930","26","32","AZIZ","عزيز","2","0",\N,\N
"931","26","33","SOUAGUI","السواقى","2","0",\N,\N
"932","26","34","ZOUBIRIA","الزبيرية","2","0",\N,\N
"933","26","35","KSAR BOUKHARI","قصر البخارى","2","0",\N,\N
"934","26","36","EL AZIZIA","الفزيزية","2","0",\N,\N
"935","26","37","DJOUAB","جواب","2","0",\N,\N
"936","26","38","CHAHBOUNIA","الشھبونية","1","0",\N,\N
"937","26","39","MEGHRAOUA","مغراوة","2","0",\N,\N
"938","26","40","CHENIGUEL","شنيقل","1","0",\N,\N
"939","26","41","AIN OUKSIR","عين القصير","1","0",\N,\N
"940","26","42","OUM DJALIL","أم الجليل","2","0",\N,\N
"941","26","43","OUAMRI","عوامرى","2","0",\N,\N
"942","26","44","SI MAHDJOUB","سى المحجوب","2","0",\N,\N
"943","26","45","TLATET EDDOUAR","ثلاثة الدوار","2","0",\N,\N
"944","26","46","BENI SLIMANE","بنى سليمان","2","0",\N,\N
"945","26","47","BERROUAGHIA","البرواقية","2","0",\N,\N
"946","26","48","SEGHOUANE","سغوان","2","0",\N,\N
"947","26","49","MEFTAHA","مفتاحة","1","0",\N,\N
"948","26","50","MIHOUB","ميھوب","2","0",\N,\N
"949","26","51","BOUGHEZOUL","بوغزول","2","0",\N,\N
"950","26","52","TABLAT","تابلاط","2","0",\N,\N
"951","26","53","DEUX BASSINS","الحوضان","2","0",\N,\N
"952","26","54","DRAA ESSAMAR","ذراع السمار","2","0",\N,\N
"953","26","55","SIDI ERRABIA","سيدي الربيع","2","0",\N,\N
"954","26","56","BIR BEN LAABED","بئر بن العابد","2","0",\N,\N
"955","26","57","EL OUINET","العوينات","2","0",\N,\N
"956","26","58","OULED ANTAR","أولاد عنتر","2","0",\N,\N
"957","26","59","BOUAICHOUNE","بوعيشون","2","0",\N,\N
"958","26","60","HANNACHA","حناشة","2","0",\N,\N
"959","26","61","SEDRAIA","صدراية","2","0",\N,\N
"960","26","62","MOUDJBAR","مجبر","2","0",\N,\N
"961","26","63","KHAMS DJOUAMAA","خامس بوجمعة","2","0",\N,\N
"962","26","64","SANEG","سانق","2","0",\N,\N
"963","27","01","MOSTAGANEM","مستغانم","2","0",\N,\N
"964","27","02","SAYADA","صيادة","2","0",\N,\N
"965","27","03","FORNAKA","فرناكة","2","0",\N,\N
"966","27","04","STIDIA","ستيدية","2","0",\N,\N
"967","27","05","AIN NOUISSY","عين نويسى","2","0",\N,\N
"968","27","06","HASI MAMECHE","حاسى معاش","2","0",\N,\N
"969","27","07","AIN TEDLES","عين تادلس","2","0",\N,\N
"970","27","08","SOUR","صور","2","0",\N,\N
"971","27","09","OUED EL KHEIR","وادى الخير","2","0",\N,\N
"972","27","10","SIDI BELATAR","سيدي بلعاتر","2","0",\N,\N
"973","27","11","KHEIREDINE","خير الدين","2","0",\N,\N
"974","27","12","SIDI ALI","سيدي على","2","0",\N,\N
"975","27","13","ABDELMALEK RAMDANE","عبد المالك رمضان","2","0",\N,\N
"976","27","14","HADJADJ","حجاج","2","0",\N,\N
"977","27","15","NEKMARIA","نقمارية","4","0",\N,\N
"978","27","16","SIDI LAKHDAR","سيدي لخضر","3","0",\N,\N
"979","27","17","ACHAACHA","عشعاشة","4","0",\N,\N
"980","27","18","KHADRA","خضراء","4","0",\N,\N
"981","27","19","BOUGUIRAT","بوقيراط","2","0",\N,\N
"982","27","20","SIRAT","سيرات","2","0",\N,\N
"983","27","21","AIN S.CHERIF","عين سيدي الشريف","2","0",\N,\N
"984","27","22","MESRA","ماسرة","2","0",\N,\N
"985","27","23","MANSOURAH","منصورة","2","0",\N,\N
"986","27","24","SOUAFLIA","السوافلية","2","0",\N,\N
"987","27","25","OULED BOUGHALEM","أولاد بوغالم","4","0",\N,\N
"988","27","26","OULED MAALEF","أولاد مع ﷲ","3","0",\N,\N
"989","27","27","MAZAGRAN","مزغران","2","0",\N,\N
"990","27","28","AIN BOUDINAR","عين بودينار","2","0",\N,\N
"991","27","29","TAZGAIT","تزقايت","3","0",\N,\N
"992","27","30","SAF SAF","صفصاف","2","0",\N,\N
"993","27","31","TOUAHRIA","الطواھيرية","2","0",\N,\N
"994","27","32","EL HASSIANE","الحسيان","2","0",\N,\N
"995","28","01","M'SILA","المسيلة","1","0",\N,\N
"996","28","02","MAADID","المعاضيد","2","0",\N,\N
"997","28","03","HAMMAM DHALAA","حمام الضلعة","1","0",\N,\N
"998","28","04","OULED DERRADJ","أولاد دراج","2","0",\N,\N
"999","28","05","TARMOUNT","تارمونت","2","0",\N,\N
"1000","28","06","MTARFA","المطارفة","2","0",\N,\N
"1001","28","07","KHOUBANA","خبانة","1","0",\N,\N
"1002","28","08","M'CIF","مسيف","1","0",\N,\N
"1003","28","09","CHELLAL","شلال","1","0",\N,\N
"1004","28","10","OULED MAHDI","أولاد ماضى","1","0",\N,\N
"1005","28","11","MAGRA","مقرة","2","0",\N,\N
"1006","28","12","BERHOUM","برھوم","2","0",\N,\N
"1007","28","13","AIN KHADRA","عين خضراء","1","0",\N,\N
"1008","28","14","OULED ADDI GUEBALA","أولاد عدى القبالة","1","0",\N,\N
"1009","28","15","BELAIBA","بلعايبة","2","0",\N,\N
"1010","28","16","SIDI AISSA","سيدي عيسى","1","0",\N,\N
"1011","28","17","AIN EL HADJEL","عين الحجل","1","0",\N,\N
"1012","28","18","SIDI HADJERES","سيدي ھجرس","1","0",\N,\N
"1013","28","19","OUANOUGHA","ونوغة","2","0",\N,\N
"1014","28","20","BOUSAADA","بوسعادة","1","0",\N,\N
"1015","28","21","OULED SIDI BRAHIM","أولاد سيدي ابراھيم","1","0",\N,\N
"1016","28","22","SIDI AMEUR","سيدي عامر","1","0",\N,\N
"1017","28","23","TAMSA","تامسة","1","0",\N,\N
"1018","28","24","BEN SROUR","بن سرور","1","0",\N,\N
"1019","28","25","OULED SLIMANE","أولاد سليمان","1","0",\N,\N
"1020","28","26","EL HOUAMED","الحوامد","1","0",\N,\N
"1021","28","27","EL HAMEL","الھامل","1","0",\N,\N
"1022","28","28","OULED MANSOUR","أولاد منصور","2","0",\N,\N
"1023","28","29","MAARIF","المعاريف","1","0",\N,\N
"1024","28","30","DEHAHNA","دھاھنة","1","0",\N,\N
"1025","28","31","BOUTI SAYAH","بوطى السايح","1","0",\N,\N
"1026","28","32","KHETTOUTI SED EL DJIR","خطوطي صجير","1","0",\N,\N
"1027","28","33","ZARZOUR","الزرزور","1","0",\N,\N
"1028","28","34","MOHAMED BOUDIAF","وادى الشعير","1","0",\N,\N
"1029","28","35","BENZOUH","بن الزوه","1","0",\N,\N
"1030","28","36","BIR FODA","بئر الفضة","1","0",\N,\N
"1031","28","37","AIN FARES","عين فارس","1","0",\N,\N
"1032","28","38","SIDI M'HAMED","سيدي محمد","1","0",\N,\N
"1033","28","39","OULED ATIA","أولاد عطية","1","0",\N,\N
"1034","28","40","SOUAMAA","الصوامع","1","0",\N,\N
"1035","28","41","AIN EL MELH","عين الملح","1","0",\N,\N
"1036","28","42","MEDJEDEL","مجدل","1","0",\N,\N
"1037","28","43","SLIM","سليم","1","0",\N,\N
"1038","28","44","AIN ERRICH","عين الريش","1","0",\N,\N
"1039","28","45","BENI ILMANE","بنى يلمان","2","0",\N,\N
"1040","28","46","OULTENE","ولتام","1","0",\N,\N
"1041","28","47","DJEBEL MESSAAD","جبل مسعد","1","0",\N,\N
"1042","29","01","MASCARA","معسكر","2","0",\N,\N
"1043","29","02","BOU HANIFIA","بوحنيفية","1","0",\N,\N
"1044","29","03","TIZI","تيزي","2","0",\N,\N
"1045","29","04","HACINE","حسين","2","0",\N,\N
"1046","29","05","MAOUSSA","معوسة","2","0",\N,\N
"1047","29","06","TEGHENIF","تيغنيف","2","0",\N,\N
"1048","29","07","EL HACHEM","الھاشم","1","0",\N,\N
"1049","29","08","SIDI KADA","سيدي قادة","2","0",\N,\N
"1050","29","09","ZELMATA","زلماطة","2","0",\N,\N
"1051","29","10","OUED EL ABTAL","واد الابطال","1","0",\N,\N
"1052","29","11","AIN FERAH","عين فراح","2","0",\N,\N
"1053","29","12","GHRISS","غريس","1","0",\N,\N
"1054","29","13","FROHA","فروحة","2","0",\N,\N
"1055","29","14","MATEMORE","ماتي مور","2","0",\N,\N
"1056","29","15","MAKDHA","مكضة","1","0",\N,\N
"1057","29","16","SIDI BOUSSAID","سيدي بوسعيد","2","0",\N,\N
"1058","29","17","EL BORDJ","البرج","2","0",\N,\N
"1059","29","18","AIN FEKAN","عين فكان","2","0",\N,\N
"1060","29","19","BENIAN","بنيان","1","0",\N,\N
"1061","29","20","KHALOUIA","خالوفة","2","0",\N,\N
"1062","29","21","EL MENAOUER","المنور","2","0",\N,\N
"1063","29","22","OUED TARIA","واد التارية","1","0",\N,\N
"1064","29","23","AOUF","عوف","1","0",\N,\N
"1065","29","24","AIN FARES","عين فارس","1","0",\N,\N
"1066","29","25","AIN FRASS","عين فراس","2","0",\N,\N
"1067","29","26","SIG","سيق","2","0",\N,\N
"1068","29","27","OGGAZ","عقاز","2","0",\N,\N
"1069","29","28","ALAIMIA","علايمية","2","0",\N,\N
"1070","29","29","EL GAADA","القعدة","2","0",\N,\N
"1071","29","30","ZAHANA","زھانة","2","0",\N,\N
"1072","29","31","MOHAMMADIA","المحمدية","2","0",\N,\N
"1073","29","32","SIDI ABDELMOUMENE","سيدي عبد المومن","2","0",\N,\N
"1074","29","33","FERRAGUIG","فرقيق","2","0",\N,\N
"1075","29","34","EL GHOMRI","الغمري","2","0",\N,\N
"1076","29","35","SEDJERARA","سجرارة","2","0",\N,\N
"1077","29","36","MOCTA DOUZ","مقتادوز","2","0",\N,\N
"1078","29","37","BOU HENNI","بوھاتي","2","0",\N,\N
"1079","29","38","EL GUETTENA","قتنة","2","0",\N,\N
"1080","29","39","EL MAMOUNIA","المامونية","2","0",\N,\N
"1081","29","40","EL KEURT","الكورت","2","0",\N,\N
"1082","29","41","GHARROUS","غروس","1","0",\N,\N
"1083","29","42","GUERDJOUM","غرجوم","1","0",\N,\N
"1084","29","43","CHORFA","شرفة","2","0",\N,\N
"1085","29","44","RAS AIN AMIROUCHE","راس عين عميروش","2","0",\N,\N
"1086","29","45","NESMOT","نصمت","1","0",\N,\N
"1087","29","46","SIDI ABDELDJEBAR","سيدي عبد الجيار","2","0",\N,\N
"1088","29","47","SEHAILIA","سحايلية","2","0",\N,\N
"1089","30","01","OUARGLA","ورقلة","0.5","0",\N,\N
"1090","30","02","AIN BEIDA","عين البيضاء","0.5","0",\N,\N
"1091","30","03","N'GOUSSA","نقوسة","0.5","0",\N,\N
"1092","30","04","HASSI MESSAOUD","حاسى مسعود","0.5","0",\N,\N
"1093","30","05","ROUISSET","الرويسات","0.5","0",\N,\N
"1094","30","06","BALIDAT AMEUR","بليدة عامر","0.5","0",\N,\N
"1095","30","07","TEBESBEST","تيبسبست","0.5","0",\N,\N
"1096","30","08","NEZLA","نزلة","0.5","0",\N,\N
"1097","30","09","ZAOUIA EL ABIDIA","الزاوية العابدية","0.5","0",\N,\N
"1098","30","10","SIDI SLIMANE","سيدي سليمان","0.5","0",\N,\N
"1099","30","11","SIDI KHOUILED","سيدي خويلد","0.5","0",\N,\N
"1100","30","12","HASSI BEN ABDELLAH","حاسي بن عبد ﷲ","0.5","0",\N,\N
"1101","30","13","TOUGGOURT","توقرت","0.5","0",\N,\N
"1102","30","14","EL HADJIRA","الحجيرة","0.5","0",\N,\N
"1103","30","15","TAIBET","الطيبات","0.5","0",\N,\N
"1104","30","16","TAMACINE","تماسين","0.5","0",\N,\N
"1105","30","17","BENACEUR","بن ناصر","0.5","0",\N,\N
"1106","30","18","M'NAGUER","المنقر","0.5","0",\N,\N
"1107","30","19","MEGARINE","المقارين","0.5","0",\N,\N
"1108","30","20","EL ALLIA","العالية","0.5","0",\N,\N
"1109","30","21","EL BORMA","البرمة","0.5","0",\N,\N
"1110","31","01","ORAN","وھران","2","0",\N,\N
"1111","31","02","GDYEL","قديل","2","0",\N,\N
"1112","31","03","BIR EL DJIR","بئر الجير","2","0",\N,\N
"1113","31","04","HASSI BOUNIF","حاسي بونيف","2","0",\N,\N
"1114","31","05","ES SENIA","السانية","2","0",\N,\N
"1115","31","06","ARZEW","أرزيو","2","0",\N,\N
"1116","31","07","BETHIOUA","بطيوة","2","0",\N,\N
"1117","31","08","MARSAT EL HADJADJ","مرسى الحجاج","2","0",\N,\N
"1118","31","09","AIN TURK","عين الترك","2","0",\N,\N
"1119","31","10","EL ANCAR","العنصر","2","0",\N,\N
"1120","31","11","OUED TLELAT","وادى تليلات","2","0",\N,\N
"1121","31","12","TAFRAOUI","طفراوى","2","0",\N,\N
"1122","31","13","SIDI CHAMI","سيدي الشحمى","2","0",\N,\N
"1123","31","14","BOUFATIS","بوفتيس","2","0",\N,\N
"1124","31","15","MERS EL KEBIR","المرسى الكبير","2","0",\N,\N
"1125","31","16","BOUSFER","بوصفر","2","0",\N,\N
"1126","31","17","EL KERMA","الكرمة","2","0",\N,\N
"1127","31","18","EL BRAYA","البراية","2","0",\N,\N
"1128","31","19","HASSI BEN OKBA","حاسى بن عقبة","2","0",\N,\N
"1129","31","20","BENFREHA","بن فريحة","2","0",\N,\N
"1130","31","21","HASSI MEFSOUKH","حاسى مفسوخ","2","0",\N,\N
"1131","31","22","SIDI BEN YEBKA","سيدي بن يبقى","2","0",\N,\N
"1132","31","23","MISSERGHIN","مسرغين","2","0",\N,\N
"1133","31","24","BOUTLELIS","بوتليليس","2","0",\N,\N
"1134","31","25","AIN KERMA","عين الكرمة","2","0",\N,\N
"1135","31","26","AIN BIYA","عين البية","2","0",\N,\N
"1136","32","01","EL BAYADH","البيض","0.5","0",\N,\N
"1137","32","02","ROGASSA","روقاصة","0.5","0",\N,\N
"1138","32","03","STITTEN","ستيتين","0.5","0",\N,\N
"1139","32","04","BREZINA","بريزينة","0.5","0",\N,\N
"1140","32","05","GHASSOUL","غسول","0.5","0",\N,\N
"1141","32","06","BOUALEM","بوعلام","0.5","0",\N,\N
"1142","32","07","EL ABIODH SIDI CHEIKH","الابيض سيدي الشيخ","0.5","0",\N,\N
"1143","32","08","AIN EL ORAK","عين العراك","0.5","0",\N,\N
"1144","32","09","ARBAOUAT","عرباوة","0.5","0",\N,\N
"1145","32","10","BOUGTOUB","بوقطب","0.5","0",\N,\N
"1146","32","11","EL KHEITER","الخيثر","0.5","0",\N,\N
"1147","32","12","KEF LAHMAR","الكاف الاحمر","0.5","0",\N,\N
"1148","32","13","BOUSSEMGHOUN","بوسمغون","0.5","0",\N,\N
"1149","32","14","CHELLALA","شلالة","0.5","0",\N,\N
"1150","32","15","KRAKDA","كراكدة","0.5","0",\N,\N
"1151","32","16","EL BNOUD","البنود","0.5","0",\N,\N
"1152","32","17","CHEGUIG","الشقيق","0.5","0",\N,\N
"1153","32","18","SIDI AMAR","سيدي عامر","0.5","0",\N,\N
"1154","32","19","MEHARA","المھارة","0.5","0",\N,\N
"1155","32","20","TOUSMOULINE","توسمولين","0.5","0",\N,\N
"1156","32","21","SIDI SLIMANE","سيدي سليمان","0.5","0",\N,\N
"1157","32","22","SIDI TIFOUR","سيدي طيفور","0.5","0",\N,\N
"1158","33","01","ILLIZI","ايليزى","0.5","0",\N,\N
"1159","33","02","DJANET","جانت","0.5","0",\N,\N
"1160","33","03","DEB DEB","دبداب","0.5","0",\N,\N
"1161","33","04","BORDJ OMAR DRISS","برج عمر ادريس","0.5","0",\N,\N
"1162","33","05","BORDJ EL HOUASSE","برج الحواس","0.5","0",\N,\N
"1163","33","06","IN AMENAS","ان اميناس","0.5","0",\N,\N
"1164","34","01","BORDJ BOU ARRERIDJ","برج بوعريرج","2","0",\N,\N
"1165","34","02","RAS EL OUED","راس الواد","2","0",\N,\N
"1166","34","03","BORDJ ZEMOURA","برج زمورة","2","0",\N,\N
"1167","34","04","MANSOURA","منصورة","2","0",\N,\N
"1168","34","05","EL M'HIR","المھير","2","0",\N,\N
"1169","34","06","BEN DAOUD","بن داود","2","0",\N,\N
"1170","34","07","EL ACHIR","العشير","2","0",\N,\N
"1171","34","08","AIN TAGHROUT","عين تاغروت","2","0",\N,\N
"1172","34","09","BORDJ GHEDIR","برج غدير","2","0",\N,\N
"1173","34","10","SIDI EMBAREK","سيدي مبارك","2","0",\N,\N
"1174","34","11","EL HAMADIA","الحمادية","2","0",\N,\N
"1175","34","12","BELIMOUR","بليمور","2","0",\N,\N
"1176","34","13","MEDJANA","مجانة","2","0",\N,\N
"1177","34","14","TENIET EN NASR","ثنية النصر","2","0",\N,\N
"1178","34","15","DJAAFRA","جعافرة","2","0",\N,\N
"1179","34","16","EL MAIN","إلماين","2","0",\N,\N
"1180","34","17","OULED BRAHIM","أولاد براھم","2","0",\N,\N
"1181","34","18","OULED DAHMANE","أولاد دحمان","2","0",\N,\N
"1182","34","19","HASNAOUA","حسناوة","2","0",\N,\N
"1183","34","20","KHELIL","خليل","2","0",\N,\N
"1184","34","21","TAGLAIT","تقلايت","2","0",\N,\N
"1185","34","22","KSOUR","القصور","2","0",\N,\N
"1186","34","23","OULED SIDI BRAHIM","ولاد سيدي براھيم","2","0",\N,\N
"1187","34","24","TAFREG","تفرق","2","0",\N,\N
"1188","34","25","COLLA","قلة","2","0",\N,\N
"1189","34","26","TIXTER","تقصطر","2","0",\N,\N
"1190","34","27","EL ACH","العش","2","0",\N,\N
"1191","34","28","EL ANCEUR","العنصر","2","0",\N,\N
"1192","34","29","TESMART","تسمارت","2","0",\N,\N
"1193","34","30","AIN TESRA","عين تسرة","2","0",\N,\N
"1194","34","31","BIR KASDALI","بئر قصدالي","2","0",\N,\N
"1195","34","32","GHILASSA","الغسالة","2","0",\N,\N
"1196","34","33","RABTA","الرابطة","2","0",\N,\N
"1197","34","34","HARAZA","الحرازة","2","0",\N,\N
"1198","35","01","BOUMERDES","بومرداس","4","0",\N,\N
"1199","35","02","BOUDOUAOU","بودواو","4","0",\N,\N
"1200","35","04","AFIR","أفير","3","0",\N,\N
"1201","35","05","BORDJ MENAIEL","برج منايل","3","0",\N,\N
"1202","35","06","BAGHLIA","بغلية","3","0",\N,\N
"1203","35","07","SIDI DAOUD","سيدي داود","4","0",\N,\N
"1204","35","08","NACIRIA","الناصرية","3","0",\N,\N
"1205","35","09","DJINET","جينات","4","0",\N,\N
"1206","35","10","ISSER","يسر","3","0",\N,\N
"1207","35","11","ZEMMOURI","زموري","4","0",\N,\N
"1208","35","12","SI MUSTAPHA","سي مصطفى","4","0",\N,\N
"1209","35","13","TIDJELABINE","تيجلبين","4","0",\N,\N
"1210","35","14","CHAABET EL AMEUR","شعبة العامر","2","0",\N,\N
"1211","35","15","THENIA","الثنية","4","0",\N,\N
"1212","35","18","TIMEZRIT","تمزريت","2","0",\N,\N
"1213","35","19","CORSO","قورسو","4","0",\N,\N
"1214","35","20","OULED MOUSSA","أولاد موسى","3","0",\N,\N
"1215","35","21","LARBATACHE","الأربعطاش","3","0",\N,\N
"1216","35","22","BOUZEGZA KEDARA","بوزرقزق قدارة","3","0",\N,\N
"1217","35","25","TAOURGA","تورقة","3","0",\N,\N
"1218","35","26","OULED AISSA","أولاد عيسى","4","0",\N,\N
"1219","35","27","BENCHOUD","بن شود","3","0",\N,\N
"1220","35","28","DELLYS","دلس","4","0",\N,\N
"1221","35","29","AMMAL","عمال","2","0",\N,\N
"1222","35","30","BENI AMRANE","بنى عمران","3","0",\N,\N
"1223","35","31","SOUK EL HAD","سوق الحد","3","0",\N,\N
"1224","35","32","BOUDOUAOU EL BAHRI","بودودو البحرى","4","0",\N,\N
"1225","35","33","OULED HEDADJ","أولاد ھداج","4","0",\N,\N
"1226","35","35","LEGHATA","لقاطة","4","0",\N,\N
"1227","35","36","HAMMEDI","حمادى","4","0",\N,\N
"1228","35","37","KHEMIS EL KHECHNA","خميس الخشنة","3","0",\N,\N
"1229","35","38","EL KHARROUBA","الخروبة","3","0",\N,\N
"1230","36","01","EL TARF","الطارف","2","0",\N,\N
"1231","36","02","BOU HADJAR","بوحجار","2","0",\N,\N
"1232","36","03","BEN M'HIDI","بن مھيدى","2","0",\N,\N
"1233","36","04","BOUGOUS","بوقوس","2","0",\N,\N
"1234","36","05","EL KALA","القالة","2","0",\N,\N
"1235","36","06","AIN EL ASSEL","عين العسل","2","0",\N,\N
"1236","36","07","EL AIOUN","العيون","2","0",\N,\N
"1237","36","08","BOUTELDJA","بوثلجة","2","0",\N,\N
"1238","36","09","SOUAREKH","السوارخ","2","0",\N,\N
"1239","36","10","BERRIHANE","برحان","2","0",\N,\N
"1240","36","11","LAC DES OISEAUX","بحيرة الطيور","2","0",\N,\N
"1241","36","12","CHEFIA","الشافية","2","0",\N,\N
"1242","36","13","DREAN","الذرعان","2","0",\N,\N
"1243","36","14","CHIHANI","شھانى","2","0",\N,\N
"1244","36","15","CHEBAITA MOKHTAR","شبايطة مختار","2","0",\N,\N
"1245","36","16","BESBES","البسباس","2","0",\N,\N
"1246","36","17","ASFOUR","عصفور","2","0",\N,\N
"1247","36","18","BENI AMAR","الشط","2","0",\N,\N
"1248","36","19","ZERIZER","زريزر","2","0",\N,\N
"1249","36","20","ZITOUNA","الزيتونة","2","0",\N,\N
"1250","36","21","AIN KERMA","عين الكرمة","2","0",\N,\N
"1251","36","22","OUED ZITOUN","وادى الزيتون","2","0",\N,\N
"1252","36","23","HAMMAM BENI SALAH","حمام بنى صالح","2","0",\N,\N
"1253","36","24","RAML SOUK","رمل سوق","2","0",\N,\N
"1254","37","01","TINDOUF","تندوف","0.5","0",\N,\N
"1255","37","02","OUM EL ASSEL","أم العسل","0.5","0",\N,\N
"1256","38","01","TISSEMSSILT","تيسمسيلت","2","0",\N,\N
"1257","38","02","BORDJ BOU NAAMA","برج بونعامة","2","0",\N,\N
"1258","38","03","THENIET HAD","ثنية الاحد","2","0",\N,\N
"1259","38","04","LAZHARIA","الازھرية","2","0",\N,\N
"1260","38","05","BENI CHAIB","بنى شعيب","2","0",\N,\N
"1261","38","06","LARDJEM","الارجم","2","0",\N,\N
"1262","38","07","MELAAB","ملعب","2","0",\N,\N
"1263","38","08","SIDI LANTRI","سيدي العنترى","2","0",\N,\N
"1264","38","09","BORDJ EMIR AEK","برج الامير عبد القادر","2","0",\N,\N
"1265","38","10","LAAYOUNE","العيون","2","0",\N,\N
"1266","38","11","KHEMISTI","خميستى","2","0",\N,\N
"1267","38","12","OULED BESSEM","أولاد بسام","2","0",\N,\N
"1268","38","13","AMMARI","عمارى","2","0",\N,\N
